cd_id,cd_type_id,cd_mileage_miles,cd_car_price,cd_year,cd_make,cd_model,cd_body_style,cd_doors,cd_mpg,cd_engine,cd_transmission,cd_drive_type,cd_fuel,cd_tank_size,cd_bed_style,cd_cab_style,cd_path_
14047,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14048,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14049,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14050,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14051,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14052,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14053,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14054,246,14731,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14055,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14056,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14057,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14058,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14059,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14060,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14061,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14062,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14063,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14064,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14065,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14066,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14067,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14068,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14069,246,17839,31589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14070,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14071,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14072,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14073,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14074,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14075,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14076,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14077,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14078,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14079,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14080,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14081,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14082,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14083,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14084,246,15090,30999,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14085,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14086,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14087,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14088,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14089,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14090,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14091,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14092,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14093,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14094,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14095,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14096,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14097,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14098,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14099,246,8873,48999,2022,chevrolet,silverado 1500,Pickup,4 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Short Bed,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14100,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14101,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14102,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14103,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14104,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14105,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14106,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14107,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14108,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14109,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14110,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14111,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14112,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14113,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14114,246,11025,45999,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,4 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14115,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14116,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14117,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14118,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14119,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14120,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14121,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14122,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14123,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14124,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14125,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14126,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14127,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14128,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14129,246,20956,56589,2022,chevrolet,silverado 1500,Pickup,4 Doors,/,8 Cyl,Automatic,4WD,Gasoline,,,Crew Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14130,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14131,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14132,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14133,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14134,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14135,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14136,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14137,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14138,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14139,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14140,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14141,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14142,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14143,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
14144,246,14168,33589,2022,chevrolet,silverado 1500,Pickup,2 Doors,16 City / 21 Hwy,8 Cyl,Automatic,RWD,Gasoline,,Long Bed,Regular Cab,Chevrolet_Silverado 1500_2020_37_20_280_43_6_81_75_nan_16_RWD_6_4_Pickup_Bxv.jpg
